country,stateProvince,county,domainName,domainID,siteName,siteID,plotType,subtype,subtypeSpecification,plotID,plotSize,plotDimensions,referencePointPosition,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,elevation,elevationUncertainty,minimumElevation,maximumElevation,slopeGradient,slopeAspect,nlcdClass,soilTypeOrder,inclusionProbability,coordinateSource,recordedDate,filteredPositions,plotPdop,plotHdop,applicableModules
unitedStates,VA,Warren,Mid-Atlantic,D02,Smithsonian Conservation Biology Institute,SCBI,tower,phenology,phenocam,SCBI_059,40000,200m x 200m,C,38.894662,-78.139176,WGS84,17N,748112.722,4308978.31,,367.74,,351.35,379.13,7.93,167.9,,Alfisols,,GIS,,0,0,0,phe
unitedStates,VA,Warren,Mid-Atlantic,D02,Smithsonian Conservation Biology Institute,SCBI,tower,phenology,primary,SCBI_060,40000,200m x 200m,C,38.890173,-78.139772,WGS84,17N,748076.607,4308478.425,,359.84,,338.79,367.41,5.2,181.8,,Alfisols,,GIS,,0,0,0,phe
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,phenology,primary,SERC_063,40000,200m x 200m,C,38.892888,-76.560083,WGS84,18N,364702.638,4306046.988,,15.08,,5,22.1,9.17,342.71,,Inceptisols,,GIS,,0,0,0,phe
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,tickPlot,,SERC_023,1600,40m x 40m,41,38.873978,-76.535925,WGS84,18N,366762.556,4303912.931,0.1,6.74,0.13,5.48,7.98,2.86,19.6,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141021,121,1.4,0.7,tck
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,tickPlot,,SERC_012,1600,40m x 40m,41,38.88001,-76.561648,WGS84,18N,364542.44,4304620.225,0.15,20.09,0.17,12.44,24.23,6.42,317.57,deciduousForest,Ultisols,,GeoXH 6000,20141119,308,5,3.3,tck
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,tickPlot,,SERC_006,1600,40m x 40m,41,38.880025,-76.548376,WGS84,18N,365693.732,4304602.254,0.18,2.64,0.29,2.64,7.54,0.98,129.43,deciduousForest,Ultisols,,GeoXH 6000,20141023,302,7,2.7,tck
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,tickPlot,,SERC_001,1600,40m x 40m,41,38.868186,-76.535306,WGS84,18N,366805.419,4303269.187,0.19,2.11,0.23,2.11,10.01,2.39,259.56,deciduousForest,Ultisols,,Geo 7X (H-Star),20141024,917,6.2,3.6,tck
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,tickPlot,,SERC_002,1600,40m x 40m,41,38.896262,-76.558166,WGS84,18N,364875.352,4306418.641,0.2,16.99,0.33,12.31,23.34,8.78,211.11,deciduousForest,Ultisols,,GeoXH 6000,20141120,377,5.4,2.3,tck
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,tickPlot,,SERC_005,1600,40m x 40m,41,38.89406,-76.546307,WGS84,18N,365899.658,4306156.733,0.27,8.51,0.48,7.98,11.7,7.04,1.2,deciduousForest,Entisols,,GeoXH 6000,20141119,447,23.6,2.5,tck
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_007,8100,90m x 90m,E5,38.873534,-76.538146,WGS84,18N,366569.043,4303866.83,0.1,3.86,0.1,3.86,6.57,1.59,12.39,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141024,303,1.6,0.9,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_008,8100,90m x 90m,E5,38.872818,-76.52527,WGS84,18N,367684.749,4303768.697,0.11,2.15,0.12,2.15,3.6,0.43,237.42,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141024,513,1.3,0.6,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_014,8100,90m x 90m,E5,38.874736,-76.541263,WGS84,18N,366300.876,4304004.819,0.16,3.65,0.33,1.89,5.28,1.18,311.84,deciduousForest,Ultisols,,GeoXH 6000,20141018,302,6.8,2.5,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_011,8100,90m x 90m,E5,38.899357,-76.553304,WGS84,18N,365302.862,4306754.893,0.23,30.23,0.37,21.86,30.28,4.67,329.58,deciduousForest,Ultisols,,Geo 7X (H-Star),20141022,310,8.6,4,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_015,8100,90m x 90m,E5,38.899571,-76.557256,WGS84,18N,364960.463,4306784.56,0.24,28.24,0.35,15.95,28.24,3.04,118.99,deciduousForest,Ultisols,,Geo 7X (H-Star),20141022,317,6.1,3.1,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_031,8100,90m x 90m,E5,38.902962,-76.539041,WGS84,18N,366546.501,4307133.977,0.25,14.35,0.31,2.08,14.35,5.59,41.14,deciduousForest,Ultisols,,Geo 7X (H-Star),20141022,601,9.7,6.1,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_032,8100,90m x 90m,E5,38.895119,-76.540585,WGS84,18N,366397.905,4306265.843,0.28,4.42,0.38,1.84,5.84,1.36,49.02,deciduousForest,Ultisols,,Geo 7X (H-Star),20141023,336,9.2,6.2,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mammalGrid,diversity,SERC_016,8100,90m x 90m,E5,38.900368,-76.546731,WGS84,18N,365874.717,4306857.429,0.31,13.67,0.49,11.74,18.86,2.84,54.78,deciduousForest,Ultisols,,Geo 7X (H-Star),20141022,307,5.8,2.1,mam
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_033,0,0m,41,38.872876,-76.537124,WGS84,18N,366656.482,4303792.319,0.13,5.33,0.16,5.33,5.33,1.63,247.35,cultivatedCrops,Ultisols,,GeoXH 6000,20141020,305,1.8,1,mpt|mos
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_042,0,0m,41,38.886782,-76.555264,WGS84,18N,365109.046,4305362.213,0.15,12.21,0.16,12.21,12.21,2.77,312.36,deciduousForest,Ultisols,,GeoXH 6000,20141020,306,4,2.1,mpt|mos
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_041,0,0m,41,38.902578,-76.536653,WGS84,18N,366752.862,4307087.882,0.17,8.91,0.23,8.91,8.91,2.77,309.19,deciduousForest,Ultisols,,GeoXH 6000,20141020,303,4.1,2.1,mpt|mos
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_038,0,0m,41,38.889125,-76.55032,WGS84,18N,365542.288,4305615.043,0.18,14.52,0.25,14.52,14.52,5.14,144.08,deciduousForest,Ultisols,,GeoXH 6000,20141020,302,9.9,5.1,mpt|mos
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_036,0,0m,41,38.875234,-76.542491,WGS84,18N,366195.258,4304061.933,0.19,5.84,0.21,5.84,5.84,1.13,37.98,deciduousForest,Ultisols,,GeoXH 6000,20141020,305,2.7,1.9,mpt|mos
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_039,0,0m,41,38.899762,-76.555149,WGS84,18N,365143.582,4306802.598,0.19,30.28,0.22,30.28,30.28,6.63,114.35,deciduousForest,Ultisols,,GeoXH 6000,20141020,316,7,2.9,mpt|mos
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_040,0,0m,41,38.88788,-76.564206,WGS84,18N,364335.569,4305497.358,0.2,5.18,0.24,5.18,5.18,0.74,158.25,deciduousForest,Entisols,,GeoXH 6000,20141020,304,12.6,5,mpt|mos
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_018,1600,40m x 40m,41,38.872926,-76.531608,WGS84,18N,367135.089,4303789.872,0.1,6.69,0.1,6.18,6.86,0.17,278.1,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141021,121,1.4,0.8,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_020,1600,40m x 40m,41,38.870109,-76.535927,WGS84,18N,366755.132,4303483.569,0.1,5.12,0.1,4.57,6.09,0.86,88,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141021,124,1.5,0.8,brd|div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_023,1600,40m x 40m,41,38.875233,-76.535264,WGS84,18N,366822.187,4304051.22,0.1,2.62,0.1,2.2,3.71,0.46,147,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141021,304,1.7,1,div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_027,1600,40m x 40m,41,38.87364,-76.543648,WGS84,18N,366091.917,4303886.645,0.1,2.86,0.1,1.89,3.48,0.29,133,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141020,144,2.2,1.1,div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_028,1600,40m x 40m,41,38.871745,-76.522041,WGS84,18N,367962.88,4303644.926,0.1,2.5,0.1,2.28,2.56,0,0,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141018,310,1.6,1,div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_029,1600,40m x 40m,41,38.871199,-76.52895,WGS84,18N,367362.467,4303594.295,0.1,4.91,0.1,4.5,5.32,0.11,44,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141021,122,1.4,0.7,div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_030,1600,40m x 40m,41,38.910053,-76.548986,WGS84,18N,365697.421,4307935.545,0.1,17.24,0.14,15.78,18.04,1.43,16,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141024,121,1.8,0.8,div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_008,1600,40m x 40m,41,38.871839,-76.524078,WGS84,18N,367786.284,4303658.246,0.1,1.97,0.12,1.81,2.01,0,0,cultivatedCrops,Ultisols,,GeoXH 6000,20141018,160,1.7,0.9,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_007,1600,40m x 40m,41,38.873795,-76.539829,WGS84,18N,366423.554,4303898.332,0.11,4.3,0.16,3.1,4.87,0.69,92,cultivatedCrops,Ultisols,,Geo 7X (H-Star),20141020,121,1.3,0.7,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_024,1600,40m x 40m,41,38.86579,-76.528952,WGS84,18N,367352.215,4302994.098,0.14,6.5,0.19,5.03,9.28,0.31,302.38,deciduousForest,Ultisols,,GeoXH 6000,20141017,317,4.9,2.8,brd|div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_022,1600,40m x 40m,41,38.875452,-76.554589,WGS84,18N,365146.193,4304103.945,0.15,17.34,0.21,15.64,22.61,0.52,174.1,deciduousForest,Ultisols,,Geo 7X (H-Star),20141016,303,4.5,1.8,brd|div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_002,1600,40m x 40m,41,38.895032,-76.558913,WGS84,18N,364808.172,4306283.209,0.15,11.41,0.15,5.9,11.41,0,0,deciduousForest,Ultisols,,GeoXH 6000,20141014,303,3.9,2.3,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_003,1600,40m x 40m,41,38.899874,-76.543769,WGS84,18N,366130.7,4306798.246,0.16,10.79,0.17,6.01,11.44,1.43,25.9,deciduousForest,Ultisols,,Geo 7X (H-Star),20141014,331,3.9,2.5,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_014,1600,40m x 40m,41,38.87599,-76.541093,WGS84,18N,366317.951,4304143.705,0.17,2.61,0.2,0.86,8.57,0.31,263.84,deciduousForest,Ultisols,,Geo 7X (H-Star),20141017,331,7.8,4,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_013,1600,40m x 40m,41,38.871792,-76.544437,WGS84,18N,366020.006,4303682.777,0.18,2.74,0.24,1.49,6.88,0,0,deciduousForest,Ultisols,,GeoXH 6000,20141120,601,3,1.6,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_015,1600,40m x 40m,41,38.898957,-76.55556,WGS84,18N,365106.428,4306713.914,0.18,17.84,0.28,17.84,27.62,1.78,108.8,deciduousForest,Ultisols,,Geo 7X (H-Star),20141013,332,26,14.2,bet|brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_025,1600,40m x 40m,41,38.886405,-76.551831,WGS84,18N,365406.101,4305315.402,0.18,19.02,0.34,13.47,27.42,6.11,336.6,deciduousForest,Ultisols,,GeoXH 6000,20141015,302,6.1,2.5,brd|div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_010,1600,40m x 40m,41,38.909675,-76.546255,WGS84,18N,365933.562,4307889.602,0.19,25.81,0.23,20,26.55,1.95,349.6,deciduousForest,Ultisols,,GeoXH 6000,20141013,327,7.3,3.7,bet|brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_011,1600,40m x 40m,41,38.898524,-76.551063,WGS84,18N,365495.564,4306659.141,0.19,38.25,0.33,28.02,43.15,4.86,271.3,deciduousForest,Ultisols,,Geo 7X (H-Star),20141014,503,7,3.7,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_004,1600,40m x 40m,41,38.872417,-76.554054,WGS84,18N,365186.899,4303766.273,0.19,14.59,0.29,10.3,21.61,9.31,268.41,deciduousForest,Ultisols,,Geo 7X (H-Star),20141016,302,5.2,2.3,bgc|brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_017,1600,40m x 40m,41,38.876026,-76.535553,WGS84,18N,366798.596,4304139.615,0.2,4.66,0.24,1.61,6.87,0,0,deciduousForest,Ultisols,,Geo 7X (H-Star),20141017,302,4.6,4,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_021,1600,40m x 40m,41,38.896418,-76.560196,WGS84,18N,364699.551,4306438.983,0.2,18.02,0.42,11.88,26.03,11.2,323.8,deciduousForest,Ultisols,,GeoXH 6000,20141016,358,6.7,4.1,bet|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_026,1600,40m x 40m,41,38.901221,-76.550596,WGS84,18N,365541.207,4306957.795,0.22,14.51,0.33,9.07,20.27,4.23,307.2,deciduousForest,Ultisols,,GeoXH 6000,20141016,309,5.5,2,brd|div
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_016,1600,40m x 40m,41,38.89946,-76.547557,WGS84,18N,365801.364,4306757.928,0.23,19.62,0.25,19.2,25.79,2.12,164.4,deciduousForest,Ultisols,,Geo 7X (H-Star),20141014,477,6.4,3.3,bet|brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_001,1600,40m x 40m,41,38.86869,-76.533595,WGS84,18N,366954.832,4303322.683,0.23,7.56,0.4,1.93,16.95,1.37,237.9,deciduousForest,Ultisols,,GeoXH 6000,20141017,366,8.8,6.7,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_019,1600,40m x 40m,41,38.871772,-76.55069,WGS84,18N,365477.508,4303689.758,0.24,15.13,0.31,9.64,16.8,4,344.7,deciduousForest,Ultisols,,Geo 7X (H-Star),20141016,310,6.2,1.9,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_006,1600,40m x 40m,41,38.881089,-76.547316,WGS84,18N,365787.707,4304718.705,0.26,3.54,0.37,2.37,11.86,2.95,211.39,deciduousForest,Ultisols,,Geo 7X (H-Star),20141015,302,5.3,2.2,bet|brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_005,1600,40m x 40m,41,38.893251,-76.547607,WGS84,18N,365785.411,4306068.904,0.27,14.82,0.29,7.12,21.06,12.08,146.8,deciduousForest,Ultisols,,GeoXH 6000,20141013,330,4.7,2,bgc|brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_012,1600,40m x 40m,41,38.878648,-76.560977,WGS84,18N,364598.087,4304468.061,0.29,24.47,0.34,20.13,25.31,5.26,227.6,deciduousForest,Inceptisols,,Geo 7X (H-Star),20141015,601,13,5,brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,basePlot,,SERC_009,1600,40m x 40m,41,38.897569,-76.561177,WGS84,18N,364616.707,4306568.097,0.3,22.51,0.49,18.51,32.42,7.97,358.2,deciduousForest,Ultisols,,GeoXH 6000,20141016,344,5.9,2.6,bet|brd|cdw|dhp|div|hbp|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_057,1600,40m x 40m,41,38.887086,-76.562843,WGS84,18N,364452.27,4305407.238,0.15,0.86,0.15,-1.81,4.52,1.59,143.36,,Inceptisols,,GeoXH 6000,20141215,301,3.3,2.3,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_043,1600,40m x 40m,41,38.892735,-76.562158,WGS84,18N,364522.364,4306033.099,0.15,13.95,0.28,8.96,16.06,0,0,,Inceptisols,,GeoXH 6000,20141119,332,5.2,1.5,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_056,1600,40m x 40m,41,38.886972,-76.560094,WGS84,18N,364690.464,4305390.489,0.16,12.99,0.25,11.04,21.03,4,177,,Ultisols,,GeoXH 6000,20141024,301,7.4,2.8,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_058,1600,40m x 40m,41,38.894243,-76.56657,WGS84,18N,364142.603,4306207.078,0.16,17.09,0.25,14.17,17.5,1.43,204,,Ultisols,,GeoXH 6000,20141022,315,6.4,3.2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_062,1600,40m x 40m,41,38.881782,-76.55803,WGS84,18N,364859.638,4304811.48,0.16,8.75,0.19,4.55,9.78,3.6,257.6,,Ultisols,,GeoXH 6000,20141119,448,6.7,2.2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_047,1600,40m x 40m,41,38.885634,-76.5602,WGS84,18N,364678.738,4305242.129,0.17,5.73,0.25,1.23,9.97,3.6,325,,Ultisols,,GeoXH 6000,20141023,332,5.4,2.4,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_055,1600,40m x 40m,41,38.894328,-76.567942,WGS84,18N,364023.8,4306218.482,0.18,10.72,0.16,8.79,17.18,3.66,29.7,,Ultisols,,GeoXH 6000,20141024,309,3.8,1.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_050,1600,40m x 40m,41,38.881341,-76.561435,WGS84,18N,364563.49,4304767.566,0.18,16.51,0.22,6.76,16.51,1.37,282,,Ultisols,,GeoXH 6000,20141021,330,3.8,1.8,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_054,1600,40m x 40m,41,38.889274,-76.556464,WGS84,18N,365009.73,4305640.58,0.18,19.51,0.25,13.47,22,7.41,136.4,,Ultisols,,Geo 7X (H-Star),20141020,389,6.7,3.5,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_051,1600,40m x 40m,41,38.882861,-76.558624,WGS84,18N,364810.216,4304932.128,0.19,9.17,0.22,1.75,16.47,8.08,76.8,,Inceptisols,,GeoXH 6000,20141120,606,3.2,1.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_052,1600,40m x 40m,41,38.891367,-76.561547,WGS84,18N,364572.841,4305880.41,0.19,4.77,0.25,3.86,11.9,0.46,20,,Ultisols,,Geo 7X (H-Star),20141216,602,3.5,1.7,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_045,1600,40m x 40m,41,38.880974,-76.55872,WGS84,18N,364798.25,4304722.822,0.2,19.09,0.37,10.83,19.78,5.31,2,,Ultisols,,GeoXH 6000,20141021,318,15.2,8.3,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_046,1600,40m x 40m,41,38.891258,-76.551167,WGS84,18N,365472.892,4305852.904,0.2,30.11,0.21,19.18,31.58,1.55,246.8,,Ultisols,,Geo 7X (H-Star),20141022,256,9.3,7,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_044,1600,40m x 40m,41,38.890806,-76.553978,WGS84,18N,365228.174,4305806.958,0.22,10.73,0.28,4.38,15.14,0.97,108.1,,Ultisols,,Geo 7X (H-Star),20141023,543,6.3,4.9,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_048,1600,40m x 40m,41,38.89318,-76.566967,WGS84,18N,364106.214,4306089.698,0.24,12.49,0.29,8.56,14.9,1.09,209.4,,Ultisols,,GeoXH 6000,20141022,314,7,3.4,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_060,1600,40m x 40m,41,38.893081,-76.564176,WGS84,18N,364348.002,4306074.54,0.26,7.87,0.33,7.44,16.02,2.75,269,,Ultisols,,Geo 7X (H-Star),20141020,336,3.8,2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_049,1600,40m x 40m,41,38.886501,-76.561507,WGS84,18N,364567.055,4305340.314,0.26,3.47,0.35,2.82,9.46,1.15,248,,Ultisols,,GeoXH 6000,20141023,316,4.3,2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_059,1600,40m x 40m,41,38.889025,-76.549613,WGS84,18N,365603.466,4305602.816,0.27,20,0.5,12.9,20,3.49,45,,Ultisols,,Geo 7X (H-Star),20141020,549,11,3.1,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,tower,basePlot,,SERC_053,1600,40m x 40m,41,38.890368,-76.556075,WGS84,18N,365045.524,4305761.436,0.3,9,0.35,3.29,20.16,3.03,211.9,,Ultisols,,GeoXH 6000,20141215,301,8.1,3.2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,MD,Anne Arundel,Mid-Atlantic,D02,Smithsonian Environmental Research Center,SERC,distributed,mosquitoPoint,,SERC_065,0,0m,41,38.868356,-76.546054,WGS84,18N,365873.221,4303303.784,0.19,27.62,0.27,27.62,27.62,4.6,107.84,deciduousForest,Ultisols,,GeoXH 6000,20150508,561,6.9,4.7,mpt|mos
